"id","var_per","row_per","miss_per","num_per","cat_per","miss_inst_per"
23513,7.53,0,0,77.8,22.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,77.1,22.9,0
23513,6.69,0,0,78.1,21.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,76.5,23.5,0
23513,6.49,0,0,77.4,22.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,6.07,0,0,75.9,24.1,0
23513,6.9,0,0,78.8,21.2,0
23513,6.9,0,0,75.8,24.2,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,75.8,24.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.11,0,0,79.4,20.6,0
23513,6.49,0,0,77.4,22.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,6.49,0,0,77.4,22.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,76.5,23.5,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,76.5,23.5,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,6.49,0,0,77.4,22.6,0
23513,6.9,0,0,78.8,21.2,0
23513,6.49,0,0,80.6,19.4,0
23513,6.69,0,0,78.1,21.9,0
23513,6.69,0,0,75,25,0
23513,6.69,0,0,78.1,21.9,0
23513,6.69,0,0,81.2,18.8,0
23513,6.9,0,0,78.8,21.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,6.69,0,0,78.1,21.9,0
23513,6.9,0,0,75.8,24.2,0
23513,7.11,0,0,76.5,23.5,0
23513,6.9,0,0,75.8,24.2,0
23513,6.9,0,0,81.8,18.2,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,81.8,18.2,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,80,20,0
23513,6.69,0,0,78.1,21.9,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,6.9,0,0,78.8,21.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.53,0,0,77.8,22.2,0
23513,6.28,0,0,76.7,23.3,0
23513,6.9,0,0,78.8,21.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,76.5,23.5,0
23513,6.9,0,0,78.8,21.2,0
23513,7.11,0,0,82.4,17.6,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,6.69,0,0,78.1,21.9,0
23513,7.11,0,0,76.5,23.5,0
23513,6.9,0,0,75.8,24.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,78.8,21.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,6.9,0,0,78.8,21.2,0
23513,6.9,0,0,75.8,24.2,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,6.9,0,0,75.8,24.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,76.5,23.5,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,82.4,17.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.74,0.01,0,78.4,21.6,0.01
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,83.3,16.7,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,75.8,24.2,0
23513,6.69,0,0,78.1,21.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,77.1,22.9,0
23513,6.49,0,0,74.2,25.8,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,82.9,17.1,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,79.4,20.6,0
23513,6.69,0,0,81.2,18.8,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.74,0,0,78.4,21.6,0
23513,6.69,0,0,78.1,21.9,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,78.8,21.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,82.4,17.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.95,0,0,78.9,21.1,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,6.9,0,0,75.8,24.2,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,6.9,0,0,81.8,18.2,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.11,0,0,82.4,17.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,83.3,16.7,0
23513,7.74,0,0,81.1,18.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.74,0,0,81.1,18.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,83.8,16.2,0
23513,7.95,0,0,81.6,18.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.95,0,0,78.9,21.1,0
23513,8.16,0.01,0,79.5,20.5,0.01
23513,6.9,0,0,75.8,24.2,0
23513,6.49,0,0,77.4,22.6,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,76.5,23.5,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,6.69,0,0,78.1,21.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,6.9,0,0,78.8,21.2,0
23513,7.53,0,0,77.8,22.2,0
23513,6.9,0,0,81.8,18.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0.01,0,78.4,21.6,0.01
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,79.4,20.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,80,20,0
23513,6.9,0,0,78.8,21.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,76.5,23.5,0
23513,6.9,0,0,78.8,21.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,6.9,0,0,81.8,18.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,6.69,0,0,78.1,21.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,80,20,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.95,0,0,78.9,21.1,0
23513,7.11,0,0,76.5,23.5,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.95,0,0,78.9,21.1,0
23513,7.74,0,0,81.1,18.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.95,0,0,81.6,18.4,0
23513,7.95,0,0,78.9,21.1,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.95,0,0,78.9,21.1,0
23513,8.16,0.02,0,79.5,20.5,0.02
23513,6.49,0,0,77.4,22.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,6.69,0,0,78.1,21.9,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,77.1,22.9,0
23513,7.11,0,0,79.4,20.6,0
23513,6.9,0,0,75.8,24.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,80,20,0
23513,7.74,0,0,78.4,21.6,0
23513,6.9,0,0,78.8,21.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,82.9,17.1,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,76.5,23.5,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,78.8,21.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0.01,0,78.4,21.6,0.01
23513,7.95,0.01,0,78.9,21.1,0.01
23513,6.9,0,0,75.8,24.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,6.9,0,0,81.8,18.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.32,0,0,80,20,0
23513,6.69,0,0,81.2,18.8,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,82.9,17.1,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,7.32,0,0,80,20,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.95,0,0,78.9,21.1,0
23513,7.53,0,0,77.8,22.2,0
23513,7.11,0,0,79.4,20.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.11,0,0,79.4,20.6,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.53,0,0,80.6,19.4,0
23513,7.32,0,0,77.1,22.9,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.53,0,0,77.8,22.2,0
23513,7.53,0,0,77.8,22.2,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.53,0,0,80.6,19.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0.01,0,78.9,21.1,0.01
23513,7.74,0,0,81.1,18.9,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,78.4,21.6,0
23513,7.95,0,0,78.9,21.1,0
23513,7.53,0,0,80.6,19.4,0
23513,7.95,0,0,81.6,18.4,0
23513,7.74,0,0,78.4,21.6,0
23513,7.74,0,0,81.1,18.9,0
23513,7.95,0,0,78.9,21.1,0
23513,7.95,0,0,78.9,21.1,0
23513,7.95,0,0,78.9,21.1,0
23513,7.95,0,0,81.6,18.4,0
23513,7.95,0,0,78.9,21.1,0
23513,8.16,0.06,0,79.5,20.5,0.06
23513,7.32,0,0,77.1,22.9,0
23513,7.32,0,0,80,20,0
23513,7.32,0,0,80,20,0
23513,7.11,0,0,79.4,20.6,0
23513,6.9,0,0,81.8,18.2,0
23513,7.53,0,0,80.6,19.4,0
23513,7.11,0,0,79.4,20.6,0
